track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,
1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot - 2005 Remaster,The Notorious B.I.G.,64,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.713,0.647,7,-8.22,1,0.439,0.0867,0,0.636,0.694,94.036,304147,True,
2bXI4Rbw1D7aVeHWLjn1Lb,Machine Gun Funk - 2006 Remaster,The Notorious B.I.G.,60,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.841,0.738,4,-5.317,0,0.3,0.102,0.0235,0.0901,0.305,93.725,255893,True,
33rsCCLHklTQav9klbpnAi,Warning - 2005 Remaster,The Notorious B.I.G.,60,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.594,0.785,6,-7.598,0,0.461,0.356,0.0000218,0.139,0.426,171.755,220493,True,
3UQAKY0SUEonxneROvv4jy,Ready to Die - 2006 Remaster,The Notorious B.I.G.,56,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.724,0.841,6,-5.713,1,0.309,0.0633,0.0000368,0.487,0.476,84.991,264547,True,
5onGESUxi3P9xLt311oS59,One More Chance - 2005 Remaster,The Notorious B.I.G.,53,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.848,0.698,10,-5.73,0,0.338,0.107,0,0.174,0.697,94.066,283053,True,
3bOvAqhaZNSWpGVIvHEx8B,Everyday Struggle - 2005 Remaster,The Notorious B.I.G.,57,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.912,0.721,1,-6.456,0,0.266,0.0689,0.00148,0.12,0.444,96.139,319400,True,
4heC6SnTBxTZZDef4AIBOk,Unbelievable - 2005 Remaster,The Notorious B.I.G.,52,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.769,0.791,6,-7.679,0,0.261,0.179,0.000642,0.258,0.768,182.949,223707,True,
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,68,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),1994-09-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.828,0.686,11,-5.689,0,0.218,0.273,0,0.524,0.617,91.713,319373,True,
3yL6iLEcVpOQzPFjYKh67A,Return of the Mecca,Pete Rock & C.L. Smooth,29,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.734,0.503,0,-13.693,1,0.289,0.0143,0.0000811,0.124,0.599,93.872,344640,False,
1y85Gm1VkI0kLXIv4Gpcip,For Pete's Sake,Pete Rock & C.L. Smooth,34,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.671,0.705,6,-12.515,0,0.172,0.34,0.000839,0.105,0.784,97.18,354640,False,
6ncdTy6zTKm1ldLHHdYmVB,Ghettos of the Mind,Pete Rock & C.L. Smooth,26,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.727,0.793,1,-12.555,1,0.127,0.0924,0.000299,0.313,0.888,93.647,302987,False,
6IcwKMGIozWxe0krTkvJow,Act Like You Know,Pete Rock & C.L. Smooth,27,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.756,0.748,10,-9.818,0,0.127,0.11,0,0.0734,0.822,101.845,243600,False,
4dI2tnLrhe8u4jWjoLC5NK,Straighten It Out,Pete Rock & C.L. Smooth,52,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.77,0.656,10,-11.169,0,0.246,0.11,0,0.0793,0.788,98.82,253413,False,
0CU6uS2k8y0XquMVQdwmAQ,Wig Out,Pete Rock & C.L. Smooth,25,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.766,0.728,11,-11.585,0,0.187,0.623,0.000715,0.141,0.626,104.741,247360,False,
71A35JDEclcOvm8q7xwZKa,Anger in the Nation,Pete Rock & C.L. Smooth,24,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.805,0.648,6,-12.46,1,0.321,0.0325,0.00000136,0.04,0.636,94.881,333533,False,
2fx3qDfsrsW7nBoJtdOyws,On and On,Pete Rock & C.L. Smooth,26,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.702,0.711,3,-11.172,0,0.374,0.362,0,0.0832,0.586,98.717,312000,False,
7jVqCPyq6XJrVkWqDPakor,Can't Front on Me,Pete Rock & C.L. Smooth,27,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.679,0.783,4,-11.118,0,0.0861,0.243,0.000418,0.343,0.785,92.847,256840,False,
05WdvsIv2e0Zf2cZHhESrS,"The Basement (feat. Heavy D, Rob-O, Grap & Dida)",Pete Rock & C.L. Smooth,31,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.647,0.751,10,-10.782,0,0.368,0.0138,0.00000625,0.068,0.718,173.783,326160,False,
579TEjxOaZjL1iKCGgsgnd,Skins (feat. Grand Puba),Pete Rock & C.L. Smooth,25,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.759,0.689,5,-10.498,1,0.363,0.281,0,0.132,0.865,93.79,255333,True,
7ygrDIOwwM4gtNf8Pz6kxW,Put Your Head Out,House Of Pain,40,2z37UnazitI7yDEF0IjE0v,House of Pain (Fine Malt Lyrics),1992-07-21,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.827,0.676,7,-9.735,1,0.262,0.0257,0.0000048,0.079,0.792,97.835,182160,False,
5sAwKZXy47JNVk03zqWgwI,Top O' the Morning to Ya,House Of Pain,48,2z37UnazitI7yDEF0IjE0v,House of Pain (Fine Malt Lyrics),1992-07-21,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.827,0.619,1,-10.173,0,0.11,0.00365,0.011,0.337,0.73,111.083,216320,True,
2No866hrlpKgTXcQTZ2D2b,House and the Rising Son,House Of Pain,36,2z37UnazitI7yDEF0IjE0v,House of Pain (Fine Malt Lyrics),1992-07-21,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.902,0.524,8,-8.394,1,0.109,0.00177,0.0000133,0.0854,0.553,92.986,219200,True,
1FBxSnAunQPxop3eTeOmE4,Shamrocks and Shenanigans,House Of Pain,43,2z37UnazitI7yDEF0IjE0v,House of Pain (Fine Malt Lyrics),1992-07-21,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.904,0.606,1,-6.122,1,0.286,0.296,0.000197,0.236,0.211,100.195,219107,True,
4TNbaUX5szRSr1O5ffM1mq,Don't Tell 'Em,Jeremih,6,4p9QlliNvKndyKSPyuJlP8,Late Nights: The Album,2015-12-04,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.846,0.527,2,-5.229,0,0.111,0.424,0,0.11,0.404,98.067,266840,True,
2tlkU66loXhmV2JqTHlz5T,Why You Always Hatin?,YG,1,4ZO5TBr0Wygzp3dcF1xDJB,Still Brazy (Deluxe),2016-06-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.927,0.362,0,-9.329,0,0.591,0.0442,0,0.139,0.389,93.008,196587,True,
5yPpCPB5D4RLFpCvaK3n0f,Bitch Betta Have My Money,Tyga,47,6xJC9AbMpm4ebrTWz6Fd5S,#BitchImTheShit,2014-11-22,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.854,0.741,11,-7.957,0,0.192,0.244,0.00226,0.21,0.67,97.978,192183,True,
27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,66,0l28Q1FFEA0mtpEdEQw1r3,Don't Mind,2016-04-25,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.464,0.771,8,-4.503,1,0.336,0.0235,0,0.063,0.69,158.777,198237,True,
4DBKiDC6keXW8a4deVQ0Qs,Wake Up,Fetty Wap,0,4U5YVUYYsvAItcksjYMtHg,Wake Up,2016-04-22,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.647,0.673,5,-5.992,1,0.176,0.172,0,0.223,0.527,179.971,224000,True,
6J5sxraPPZ4b0CVOGAgpXj,I'm Different,2 Chainz,59,1wBFRaacNYmqfkidUZ0NtM,Based On A T.R.U. Story (Deluxe),2012-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.936,0.702,10,-5.305,1,0.0615,0.0473,0,0.0838,0.704,97.524,207040,True,
2NRUU0gP1d8Yif8CpsCW8l,Faded,Tyga,60,3KHamR7LZmFT0xqPA1Hyob,Careless World: Rise Of The Last King,2012-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,206667,True,
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z,77,2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),2011-08-08,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027,219333,True,
0qy5D3OJre7SPJNMOL9I71,Broccoli,DRAM,69,4mchkmnzdTYIEAnw2FijA3,Broccoli,2016-04-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205,True,
6BbINUfGabVyiNFJpQXn3x,Wicked,Future,62,3jJKDKdlwRS584zUlHV2Ly,EVOL,2016-04-13,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,173347,True,
4JDZl9nKIAhAhDjw753u4X,For Free,DJ Khaled,56,5LtfnA65xcuxkP4iQwVsgA,For Free,2016-06-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.916,0.571,10,-8.241,0,0.2,0.0173,0.00000111,0.153,0.498,103.521,183695,True,
0lLDaAdXcjOQ7Mf2NXzXay,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,9,3MVL172L0WhFYwG9wvEyFr,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",2015-08-27,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.828,0.609,1,-4.402,1,0.0694,0.0916,0.00000121,0.291,0.707,109.725,292593,True,
5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,Future,67,0fUy6IdLHDpGNwavIlhEsl,DS2 (Deluxe),2015-07-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,208027,True,
5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),Silent�,68,5nYi5TJ16E7Qt73zxOu6sP,Watch Me (Whip / Nae Nae),2015-05-04,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.821,0.759,8,-8.541,1,0.121,0.247,0,0.321,0.962,140.01,185143,False,
6F609ICg9Spjrw1epsAnpa,Controlla,Drake,10,3hARKC8cinq3mZLLAEaBh9,Views,2016-05-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.607,0.476,10,-11.076,0,0.249,0.0773,0,0.113,0.347,122.976,245227,True,
32lmL4vQAAotg6MrJnhlQZ,Work,Rihanna,31,3Q149ZH46Z0f3oDR7vlDYV,ANTI,2016-01-28,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320,True,
6X92l986jasw5nvGsblwk0,I Got the Keys (feat. Jay-Z & Future),DJ Khaled,47,6ZQyMrmlg95L8gy63Pnm33,Major Key,2016-08-05,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,219759,True,
4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake,73,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.766,0.442,1,-8.558,1,0.356,0.000107,0.0000612,0.111,0.39,201.8,181573,True,
5suEtW2DUAfvroohjzgatb,Blas� (feat. Future & Rae Sremmurd),Ty Dolla $ign,60,2DtLmzu6cCDYO9U53a6hRA,Free TC,2015-11-13,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.897,0.642,2,-8.828,1,0.0534,0.0219,0.00000131,0.159,0.291,127.984,285240,True,
2WBjsxTE3hBInd21yUY65h,Clique,Kanye West,4,6d2qbn0ZaUgEGY48TCKn0x,Clique,2012-09-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.543,0.564,7,-4.996,0,0.345,0.0545,0,0.193,0.345,109.297,293533,True,
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,70,5Hs43ta4vAYKRRRR7DKjt9,Islah (Deluxe),2016-01-29,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,232093,True,
0vPHA6ipjSD2B5lHKub21I,Afro Trap Pt. 3 (Champions League),MHD,3,0SzW2TGB5q2fvRAIw9649j,MHD,2016-04-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.956,0.726,10,-5.775,1,0.397,0.158,0,0.0673,0.564,123.061,137133,True,
2B3FCVxi308OK2z8suLD7r,Afro Trap Pt. 4 (Fais le mouv),MHD,0,0SzW2TGB5q2fvRAIw9649j,MHD,2016-04-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.952,0.758,7,-4.628,1,0.266,0.0181,0.00000658,0.0447,0.843,126.981,155707,False,
1ULa3GfdMKs0MfRpm6xVlu,We Dem Boyz,Wiz Khalifa,67,2pl9PVgr8QFKRGY0HY69GI,Blacc Hollywood (Deluxe),2014-08-19,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.717,0.862,8,-4.736,1,0.054,0.00689,0,0.321,0.52,130.021,224933,True,
09TcIuH1ZO7i4vicWKoaN2,Papaoutai,Stromae,15,4WW3ME0M2dUoAK5hmbXsN7,racine carr�e,2013-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019,232147,False,
6LXRvh3S8TB5P1PKy4lY1S,Alors On Danse - Radio Edit,Stromae,20,3XAyEMflBDI6eDhnKikvbd,Cheese,2010-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.79,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,False,
5cukM53srEM6uLvHxDEc2E,No L's,Jerry Purpdrank,36,2hNm2iypUhIS0RUvmB3vX2,No L's,2016-04-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.488,0.729,2,-7.59,1,0.24,0.14,0,0.393,0.301,134.912,197930,True,
61QSuw5VlC0LTS8WMO356g,All The Way Up,Fat Joe,68,7vzvohRzBtrnr3miUJrpAk,All The Way Up (feat. French Montana & Infared) - Single,2016-03-02,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.536,0.721,10,-6.44,0,0.386,0.062,0,0.824,0.393,117.139,191942,True,
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,77,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,193467,True,
0h5m65o5KnMFB4Gq47mbKt,Candy Shop,50 Cent,7,6djlUHJRvmKU4TpgOAhmRA,The Massacre (Ecopac Reissue Explicit),2005-03-03,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.619,0.578,11,-8.002,1,0.474,0.0214,0.0000337,0.387,0.731,123.719,208144,True,
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,74,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.712,0.772,10,-3.024,0,0.346,0.0521,0.00000435,0.0368,0.848,84.722,249480,True,
34vNlluk4oi0Sv3csNs1Vs,How Low,Ludacris,2,4QGIiD1v2AnKwgKu3VHNTU,Battle Of The Sexes,2010-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.784,0.498,1,-6.977,1,0.0533,0.00248,0.00000123,0.224,0.418,143.96,201587,True,
60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),Chance the Rapper,69,71QyofYesSsRMwFOTafnhB,Coloring Book,2016-05-27,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,141542,True,
14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,16,2JNVoEx4psIgNQyEExwQVn,ANTI (Deluxe),2016-01-28,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320,True,
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,74,71QyofYesSsRMwFOTafnhB,Coloring Book,2016-05-27,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,304607,True,
6kBZQAfn5XjUBaApTfJsVy,No Words - Skit,Hopsin,38,0gqrRf9j8TdNnn0HngmeRA,Pound Syndrome,2015-07-24,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.734,0.584,6,-6.884,0,0.43,0.148,0,0.383,0.759,130.193,96000,True,
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,71,3smlfAmejcKMmAPg1G2Kki,Trap Lord,2013-08-19,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,283693,True,
60U1mejDe61lT5zuox7gUX,FDT - Pt. 2,YG,0,5i4HcCa5FAY4G3t7Sfhr35,FDT (Pt. 2),2016-08-05,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.812,0.554,10,-6.507,0,0.457,0.229,0,0.362,0.312,96.848,222373,True,
0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,T-Wayne,65,7BqiR1ZnYFkcOnoNIpk7bS,Nasty Freestyle,2015-05-04,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.779,0.472,11,-7.116,1,0.218,0.0577,0,0.114,0.412,135.051,142212,True,
0ttPiazh17aXIo5NIckHES,Calabria - Firebeatz Remix,Rune RK,3,41zUHnHXUzg8TOUZ4OEQkH,Calabria (Firebeatz Remix),2014-10-27,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.636,0.879,10,-2.862,1,0.0702,0.000732,0.446,0.324,0.395,128.004,221250,False,
21nFIDqoD1L7ELsprVSzOR,Rack City,Tyga,64,65CquQgUA42ecr7n6bGtOI,Careless World: Rise Of The Last King,2012-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.929,0.339,1,-10.881,1,0.371,0.0373,0.0000196,0.187,0.273,98.986,203200,True,
6rje9f1wRFJDO2iTORw0lH,I Know,Big Sean,67,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,2015-02-24,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.744,0.334,1,-11.314,1,0.0757,0.327,0,0.116,0.27,119.976,319973,True,
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),Mustard,61,7ACxS7rtYV8HyHgj0FD0cb,Blood For Mercy,2015-11-20,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.745,0.869,6,-4.375,1,0.0444,0.00193,0,0.0799,0.814,104.015,168641,False,
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,73,22F5ZYY1sxoJjk6HzZfmC1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,True,
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),David Guetta,66,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000,False,
7KPr0YxECy4Q1k2F17Sa0Q,Memories (feat. Kid Cudi),David Guetta,66,2h7IRrDatzXKOlDdmTvKfi,Memories (feat. Kid Cudi),2010-02-12,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.546,0.899,8,-3.937,1,0.233,0.00158,0.00000608,0.229,0.47,130.003,210840,False,
59PL9AwYjIrIpP04n9gmMR,Ride Out,Kid Ink,62,7hTMaPfK488vRcC1Ar4bOm,Furious 7: Original Motion Picture Soundtrack,2015-03-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.696,0.801,5,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003,211909,True,
7kqcudBGM74MXVoYMaoWkC,Loyal,Chris Brown,11,4yOWnTrCkOOpl4IiVnpj3H,X (Deluxe Version),2014-09-12,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.845,0.506,1,-5.971,1,0.0409,0.0228,0.00000103,0.0879,0.647,99.051,264947,True,
44wmHY3GhgS4yRVBy7ykmG,Baller Alert,Tyga,0,47HubZx2eFOxGVMBk1DcqP,Rawwest Alive,2016-01-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.709,0.635,1,-6.79,1,0.247,0.0386,0,0.406,0.588,162.093,239531,True,
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,21,7fZH0aUAjY3ay25obOUf2a,Purpose (Deluxe),2015-11-13,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787,False,
0yYTOlwMCd08Kb1RIz2FYL,Bad Bitch,YG,9,0gV16qKOcm0UqGvvOQyvgI,Super Jerkin Vol 1,2010-03-16,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.877,0.498,1,-8.634,1,0.236,0.163,0.00425,0.309,0.336,91.047,213880,True,
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,18,02tTjKlh9iQ5jlWYPbKLJZ,See You Again (feat. Charlie Puth),2015-03-10,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,229526,False,
4NQQ5fK6qOEMsJNlhjUkIg,1 of 1,Tyga,55,1L5gFLqqPtBNuJV5iwUBDT,1 of 1 - Single,2016-06-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.681,0.567,8,-7.353,1,0.382,0.174,0,0.0653,0.698,73.009,207714,True,
6ZmHAZo4Tn1b2LMdEic0uC,Summer In The Winter (feat. Omarion),Kid Ink,45,6uG9BscYmPnAbtl6Cy9u91,Summer In The Winter,2015-12-25,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.735,0.488,0,-9.073,1,0.212,0.0636,0,0.131,0.777,99.043,187453,True,
65NkUtHuWTLo7Z3oDHQ6qu,Pop It,Tyga,37,6xJC9AbMpm4ebrTWz6Fd5S,#BitchImTheShit,2014-11-22,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.913,0.449,10,-9.439,1,0.0794,0.183,0.0000123,0.0861,0.0865,97.527,176065,True,
4lb1T6jlPaavgh8MAUEeJY,Trumpets - Radio Mix,Sak Noel,0,1jR3ogUuzjmv0WW35YGyqt,Trumpets (Feat. Sean Paul),2016-05-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.57,0.731,9,-4.62,1,0.317,0.00373,0.000119,0.0364,0.361,199.891,206320,False,
